hash,family,objectives,s_1_weight_sum,s_2_weight_sum,s_3_weight_sum,s_4_weight_sum,s_5_weight_sum,selected
8334f5f90bb903e785bc8d27b34f0d73,packup,2,3852,2467,0,0,0,False
833e67bca87883646020c033960b6c09,packup,2,884,1911,0,0,0,False
8342496d43c67d2985919983108a4962,set-cover-sc,2,5214,4915,0,0,0,False
83507b21410d6691fa725222bb5ab8e1,packup,3,898,1888,1186,0,0,False
8352590891d6b30156f252f4b7b556cc,packup,3,538,1212,831,0,0,False
8353bafd2785f1a065c13306e4753a7a,packup,3,977,481,922,0,0,False
835b93f3b7385416e0d8aba3f89d5600,packup,4,4454,869,3883,3718,0,False
836cc71dbbe41c1d9a909109541c861b,packup,2,1315,1434,0,0,0,False
837acbcf6dbbbbe10e468e2f4896887a,set-cover,5,10523,10424,9675,9725,10384,False
838461ceb24821aedcd4890b8ca5fc39,packup,2,939,1889,0,0,0,False
8393dfe759a92203ca9558414729ff94,packup,4,901,5218,3540,3518,0,False
839702223a8850cadad4b1ec5c726dff,packup,2,295,1867,0,0,0,False
839d4cf1d17891554dac90844ea72655,mlic,2,3022,1000,0,0,0,False
839f01c6531f0580072588f06a644e19,packup,3,1485,2435,1725,0,0,False
83a46119cab7e151fe4864a951ca10c9,mlic,2,252,1000,0,0,0,False
83a8ff98ccd6b7480fd2b40c38d147f9,packup,2,559,831,0,0,0,False
83c1a4e1fa855aa462fcc10954f114e3,packup,5,1478,1414,3050,1096,497,False
83d34e02bc423e7f70692d6864de306f,packup,2,881,1126,0,0,0,False
83e4cd020fb414d6d8b1fa208f7447a7,set-cover,4,7913,7905,7744,7801,0,False
83ee993737dea249aa8bc706ef18982c,packup,2,858,3824,0,0,0,False
83eff89d5cd015ff9f9e03615b6b44d1,packup,5,2790,562,3426,1760,2126,True
83f1408743f65e33c4a448a1bc7fb9ab,packup,3,883,3887,3733,0,0,False
840742557245e14a855a96fbac7026f3,ftp,2,32922,592755,0,0,0,False
84122dae6d9e28a0e9f38e6530d5cc2e,mlic,2,1820,5000,0,0,0,False
841a14bb519666dc16aede6d5c07ee02,packup,3,879,3225,2210,0,0,False
841a2a6680b23d028621bf29e29f7169,set-cover-ep,4,4702,5335,4940,4597,0,False
842a803d521a880c52adfeb0365c11cd,set-cover,3,8009,7558,7866,0,0,False
842d9a3b5d4326d97b39ea49ba426ebe,set-cover,4,7350,7627,7189,7419,0,False
8441f53e5fa896db3ba3d55d64de1f26,set-cover,4,10132,9985,9996,10034,0,False
84447251165150dfcafbd3f7e37ff26b,packup,3,561,1212,831,0,0,False
8446f87c9c19069704617c8d0e60bd98,mlic,2,690,5000,0,0,0,False
84496e1243f263f57fe6702498303134,packup,3,4017,4967,3293,0,0,False
844da8cf123ad7bb2d53e96256b31a9c,set-cover,5,7845,7508,7841,6702,8210,False
844e9bf1e9b77aec75feb76b7aff19c8,set-cover-sc,3,10129,10377,9390,0,0,False
8456a85ac8ff8cfe6685e691ff2b0c40,packup,3,4283,5233,3636,0,0,False
8470f892bb5e2eb9cc0991d3929eead9,packup,3,1162,2678,2705,0,0,False
847588ea0b18922bf0463270cfd531cd,mlic,2,62,100,0,0,0,False
847c30439c52d9349d2c6be79fc4d84e,packup,2,489,891,0,0,0,False
84894d72a7667bf7ab289fafb5623d42,packup,5,2938,842,3888,2247,2668,False
84989afe3d8bdad25936ca3b710d9000,packup,4,2790,549,1760,2126,0,False
849c352434ec25384e2795a8447beff2,set-cover,5,7845,7508,7841,6702,8210,False
849e5a29bb1eaca2b62093eeaaf0d11f,packup,2,1490,744,0,0,0,False
84a90965e013d913c0d8dae7cdee1667,set-cover-sc,3,7913,7905,7744,0,0,False
84ae9d64b02bdf705595220fd975b4dc,packup,3,1063,1373,1633,0,0,False
84afa816bf7f2af4320989ddbc9fbdc0,set-cover,3,4702,5335,4940,0,0,False
84b804e39421e935643b392c266196db,packup,3,1477,878,1735,0,0,False
84bb52498e504bbf9fd114f28b0586cc,mlic,2,28,50,0,0,0,False
84f19bae38981ca21ca02ef25407198d,packup,3,4444,884,3842,0,0,False
84fadb66face6dd441fb42dabcd989c1,ftp,2,157035,2235105,0,0,0,False
84fb60269f0be8764427d76a672c9c05,set-cover,5,7350,7627,7189,7419,7434,False
85009218b4fb2bf58b536da46f26396e,ftp,2,569913,8336783,0,0,0,False
85148ec28825594f5ca62e709f577169,packup,3,3177,2561,2549,0,0,False
8528d637396d1d0ed00ca46e0fb0ea47,set-cover,5,8009,7558,7866,7189,7174,False
852fb0f8e4728fb309be6ec890aa15b3,packup,3,861,1811,461,0,0,False
85347e8abed37a76ee7c03225e0d7ef2,packup,2,879,3880,0,0,0,False
85398c4f154f9d4fc47e90e745e08ae6,packup,3,872,5321,3753,0,0,False
85575e9e815b058c4c96e122f9fc81d8,packup,3,2334,837,3284,0,0,False
85638e7f4a3ec4b29c7f995b367148b1,packup,2,1329,2279,0,0,0,False
8576e1823877bceeb64f645349a76bae,packup,4,1233,2200,1725,1381,0,False
8579a82004ede245414c4facb4d16612,packup,2,333,288,0,0,0,False
858fc0427880bc81751b539d9501a0dd,packup,3,1839,1284,1615,0,0,False
859ed0c6874a5fea785f987ac73200c4,packup,3,1487,862,1742,0,0,False
85b2f9bd7f8cb70a0bd44ef37403f2aa,packup,2,864,3900,0,0,0,False
85b47b9b68efbe79b48cbe7fbca3f170,packup,5,2934,744,3884,2243,2673,False
85bb7eddada5fdcec32ce0b34861b368,set-cover,3,7350,7627,7189,0,0,False
85bcf47786116ae46972b19b4c4233b0,packup,2,208,189,0,0,0,False
85c8308f93409d08745799f5c35c8efa,ftp,2,483054,7079120,0,0,0,False
85cc798af06c725d97c45f0fed5c3091,set-cover-ep,5,10129,10377,9390,10900,10037,False
85e5cbfc70f67be468f56a92ac0c2091,packup,3,2772,4692,3175,0,0,False
85e5fa090a889d8d08032c3efe5d7a3a,packup,3,4144,5094,3570,0,0,False
85ea2cd1dc71fec24cab6be95e267d97,mlic,2,158,100,0,0,0,False
8602633a2a4724dba5ddce6a9f1cf92a,set-cover-ep,4,10129,10377,9390,10900,0,True
8608c78f0bb1b5fb6a7d780ee1442849,packup,2,1751,2119,0,0,0,False
860b7626983fb09572a50d03a3ea7412,packup,2,2834,3110,0,0,0,False
860c482bfd6fbd4781849f1319d77645,packup,2,989,3881,0,0,0,False
8611a147c6e7143a5d2d11202893b900,set-cover,4,7913,7905,7744,7801,0,False
8617332699e3107699f4fe28f5e2ef74,packup,3,3893,2251,2675,0,0,False
861b22ca3292fc3d4444fbffc53c2232,ftp,2,29435,525240,0,0,0,False
86205e249135b1866754f96215837162,set-cover,3,5557,4869,5392,0,0,False
86253a586c364aabafa7c3bddc15d5e9,spot5,2,91,20,0,0,0,False
862901f5f3c73e0ea6590b15ffbfec9e,packup,2,2998,2301,0,0,0,False
863149e24519cb46711c4dff88cf9d26,packup,2,563,1212,0,0,0,False
86393b92b22e3b6917ff03ccf11c0c74,packup,2,0,1242,0,0,0,False
8641eff934ac9274eabacc7c82a6f692,set-cover,4,5130,5393,5044,5380,0,False
864de8a75b3815371faf5a787e3d7a6e,set-cover,3,5130,5393,5044,0,0,False
8653ae4e546ed4182590b8d3b9073905,packup,3,2222,3172,2184,0,0,False
865b9e6a00846018d399e4c6ca8d8ffe,set-cover,5,5214,4915,5224,5153,5042,False
866597ff09588da0e2790a9a3aa4ae16,packup,3,3885,2245,2671,0,0,False
8668fbab551449d12f611e00ffc33f74,set-cover-ep,4,7845,7508,7841,6702,0,False
86717991c3674789d87ca63e48d6ac95,mlic,2,3022,50,0,0,0,False
867734a263a016209c2a41a7e6dcb7f2,packup,3,2772,3944,2651,0,0,False
86780da9a9b1db5587c81f5bc4cd13d2,ftp,2,15044,257765,0,0,0,False
867ba39c7851f128da5482a54107bb65,packup,2,3295,2669,0,0,0,False
868cf1418789c5b5f9f77b0e60d122e4,packup,4,2469,875,3419,2332,0,False
86903e51f9b0c50b279c5cad41b8a4b3,packup,4,1800,2772,4692,3175,0,False
8690fb99bdd23443797b0d4fad8aff03,packup,2,1869,1303,0,0,0,False
8692c3af713ecbc0876e0d545467a41b,packup,2,819,2328,0,0,0,False
869df8552e83deaec3b099a69a628fd5,packup,3,1708,4557,2798,0,0,False
86a545e38fdcdbf76c71a6fd72c16181,ftp,2,385739,5334516,0,0,0,False
86aa19eb5cb127fad111abdc22c0e402,packup,3,5362,3826,3676,0,0,False
86b400429b98cf155084793c6fdd9bb8,set-cover,3,8009,7558,7866,0,0,False
86d79fe8cfce691a9bfc656f48f33c2b,set-cover,5,7837,7165,7364,7747,7370,False
86d7abac7ed9777de4360a03707be2b6,packup,3,2085,3030,1572,0,0,False
86e220dcdd5ffce0bb93f9dc86c1175c,packup,3,842,2449,1745,0,0,False
86eaaab22cd67f0a7e3b0fc7abd061f6,set-cover-ep,3,7350,7627,7189,0,0,True
86f55456c5612e918111aaa85aa4ba9b,packup,5,2954,873,3904,2259,2679,False
86f94de6cfb0d7ad34d9030f01459af3,packup,3,3278,2623,2631,0,0,False
86fe3f78ae8c822ba3772bd614365ebc,packup,2,1253,1589,0,0,0,False
8700eceb1fdeaf588bfe7290baf4ee67,packup,3,4427,791,3805,0,0,False
87046d15b2ce63e39edfb80fdd54b8f1,packup,3,1435,3000,1060,0,0,False
870ca5a8a7aac0c66d0cbf4d9fed7dd2,packup,3,373,1877,431,0,0,False
870d14284090a9076b42762f161f8491,packup,2,1392,1656,0,0,0,False
870e1a324ed4fecbd8b0972c226c4905,set-cover-sc,4,10037,9537,10011,10012,0,False
87180fbf47318a1812f09a342415fb5c,set-cover-ep,4,10132,9985,9996,10034,0,False
87329040f4c1b8657e1d956f32c60a50,set-cover,3,5048,5084,4870,0,0,False
8746a06594ccf3284c4074bae461b39b,packup,3,1031,3923,2590,0,0,False
87493013df9977407e8a080923d4d647,set-cover,3,10523,10424,9675,0,0,False
874a7e19ef8770694fb77f4d5719cf14,mlic,2,422,1000,0,0,0,False
875703af20ae83b31c5e803664a3acfb,ftp,2,629628,9229715,0,0,0,False
8758faf4a138a944ba76c2a483b9506f,packup,3,1476,2426,1723,0,0,False
875983cd9b86b5e80d1f0ed85ffdd5a1,set-cover-sc,5,7837,7165,7364,7747,7370,False
8766a0a64a1c4f09e3173e6be5ab0c5a,set-cover-sc,4,10129,10377,9390,10900,0,True
8773d146e42ae754b13f36a745582b1f,set-cover-sc,4,10129,10377,9390,10900,0,False
8779a46600db3d791f3343c1d4ba7631,set-cover,4,10426,10475,10462,10115,0,False
878469f80eb2092e323bdb4665e8d784,set-cover,3,7837,7165,7364,0,0,False
8796fa3d20f86598265b5a1bf5595c04,set-cover-sc,3,10523,10424,9675,0,0,False
879c404c72d6749bed04c7c656069dcb,packup,4,662,3881,2250,2672,0,False
87a961d4c8fe8b28c534038681f9ef17,ftp,2,100247,1696845,0,0,0,False
87b34a66bd9ce7388c9c0808984e0549,set-cover,3,5130,5393,5044,0,0,False
87c0b35a821b100e88ddb554d1cadff6,set-cover-ep,5,5130,5393,5044,5380,4960,False
881fa313fdfc691ee7b5b49888ddaab6,packup,3,545,3425,1758,0,0,False
8821b4f8c3e26bbbedc9f892fdc50b26,packup,3,904,3548,3522,0,0,False
8828c80cbe48c23259204491247012c6,set-cover-sc,4,7837,7165,7364,7747,0,False
8831f8fb55672f2c2f400b24377f6c33,packup,2,326,487,0,0,0,False
8834b4db4fb54b6e0cb07045c40509e9,packup,3,1764,4656,2930,0,0,False
8838b43d160e74a7b044bea2222d45fb,packup,3,5326,3760,3669,0,0,False
88411ae72127ef734208fe533bc1079c,packup,2,2795,2823,0,0,0,False
8856d4cc06e56075f9ab3b1e418871e1,ftp,2,36789,660665,0,0,0,False
886082b4bddb7686d2d812e53ade0843,ftp,2,655982,9630520,0,0,0,False
887ac91f336480a19815f39c86e0a4ae,packup,4,1704,875,2654,1088,0,False
88825cc1a4c2351636a85271d8ab9d8c,packup,3,2384,892,3334,0,0,False
888836f6a2320042139ceb1aeabd4ede,packup,3,2365,897,3315,0,0,False
88885512aa60982d305913cb642be50e,packup,4,2901,5166,3533,3749,0,False
8888de6e662cd4818c7ad9d7b6781917,packup,2,859,2285,0,0,0,False
888f90483fac42d1736979edfb48e45e,packup,4,2788,3424,1739,2122,0,False
889242c11c5562347e518fbec049a6cf,packup,3,0,2994,1060,0,0,False
889c5b39640cf573e9a4b551ae34d467,packup,2,1423,1065,0,0,0,False
88a0f17d0e992e03735b14b07a769a9a,packup,2,395,653,0,0,0,False
88b1d698228c55bc2c1cd6ea3d8782a9,packup,3,1502,848,2452,0,0,False
88b5591492967153a12fb45ae6f1f494,packup,2,842,2197,0,0,0,False
88b890eb8af48fca4c95149516f70996,ftp,2,520103,7592590,0,0,0,False
88bbf10ab65c5c18c074ff1d79ca7eaf,packup,3,3424,1739,2122,0,0,False
88be9fe006756eb839a858bd933b2a2a,set-cover,4,8009,7558,7866,7189,0,False
88bfba768eab03f1de93253aa920f9d6,mlic,2,176,10000,0,0,0,False
88c01fa67cc9c014d44fd0165bcbd00d,packup,3,4126,5076,3561,0,0,False
88c7acb44ebe0bb310514e47c433d711,set-cover,3,10129,10377,9390,0,0,False
88caf134b1e3e1291c2a0955c651462e,packup,2,2391,872,0,0,0,False
88cd5f169c70b853c16c1d5a8e51e834,packup,2,794,2287,0,0,0,False
88d3045ee5b8ee03ed690035663dc6b5,packup,2,0,2498,0,0,0,False
88dd12c97071a83d0d1948e705523eca,shiftdesign,3,761,1680,39,0,0,False
88df89d395dc1899899ca8f3279bfa08,packup,3,4691,3086,3046,0,0,False
88fc18b151ad8986ddc205c295f0e168,packup,3,1785,4677,3170,0,0,False
89120e3bab200b9632d37d8d8906210c,packup,3,956,495,899,0,0,False
8919c307a396f4429085ed58036b5e35,packup,4,576,545,1212,831,0,False
891ae9d772d852e65b1bcc88240ab43e,ftp,2,919187,12481961,0,0,0,False
8920232222eab21dc5401ce02be2ceea,mlic,2,220,5000,0,0,0,False
8922f3d68a1800ab8e40206270ece030,set-cover-sc,5,10132,9985,9996,10034,9417,False
892630e306fa4394ece3803101e78833,packup,1,1299,0,0,0,0,False
8943d5901eae893f14d38f879802ca5f,set-cover,5,10132,9985,9996,10034,9417,False
894c1562b3cc4db06dd9f9e02c540f6e,packup,3,2187,2935,1176,0,0,False
89550535db79c395ddb4622f0639c6ba,ftp,2,117423,1976442,0,0,0,True
8956e28e559a9e2b4493c65d3c31c47a,packup,4,794,5405,3867,3707,0,False
8962b32bd347e822e4c681795e3ee9d3,packup,2,252,170,0,0,0,False
896afb982fd19eb6f5431b8516015de5,packup,3,4163,5113,3598,0,0,False
897b34b772e937ba6dfeec2c045d4cba,set-cover-sc,4,7837,7165,7364,7747,0,False
8982ba0afec6f77980e52954469a58a1,set-cover-sc,3,7845,7508,7841,0,0,True
8984f516dcd301b5429b92d9a81ecdf8,ftp,2,69546,1113683,0,0,0,False
898930237554f3c7d8209792b2f447f2,mlic,2,28,50,0,0,0,False
8989f5f38a30430ed653e23bcee6bd90,packup,2,434,506,0,0,0,False
89ba82f1ab27d055e7211e057c365e01,set-cover-sc,2,5130,5393,0,0,0,False
89bd22b01a555cca4345cb4d69a97de3,packup,2,3362,1661,0,0,0,False
89c40c67457ecebb0acb602fe8e03a44,packup,4,837,5393,3867,3711,0,False
89c7d42fab8d62bdc4004be188a86e01,packup,5,2790,558,3426,1760,2126,False
89f354b52d08f6f763ccf01eaa04098c,packup,2,804,1735,0,0,0,False
89f3aad2c573c7c75fc44d8ead3b1f48,packup,2,179,300,0,0,0,False
89f8e0213e39ac03c6888adca60f0999,packup,3,2675,4695,3186,0,0,False
89ff3e17aa7d4683577ea680372a7aa5,packup,4,2994,874,2275,2692,0,False
8a01e308577985742b9caca3512b4192,set-cover-sc,5,10132,9985,9996,10034,9417,False
8a0c26e9ef6f049a5b07e6e679c1f454,packup,3,2282,909,3232,0,0,False
8a14548510e73a0ef067515aaff95402,set-cover-ep,5,10523,10424,9675,9725,10384,True
8a17bfa02669e8f7ec6de1471474ae8e,packup,3,870,2440,1739,0,0,False
8a23b373de81b77c047227f1cae4ba46,set-cover-sc,4,5130,5393,5044,5380,0,False
8a337010d4ee3dfc3967d1bd8c4f1994,packup,4,538,3426,1760,2126,0,False
8a39502e30bad0f08a3ea493c338e9e4,mlic,2,54,100,0,0,0,False
8a3c1ec9fcbe1289022c2a5ae55948de,packup,3,1545,2495,1776,0,0,False
8a4861d2a7eedf7e7217ded1e4efcffb,packup,3,1422,1062,405,0,0,False
8a4ac400e2d0c508b93b4f64d00001d4,set-cover-ep,3,5130,5393,5044,0,0,False
8a58dc2d32078a0ca8a62a856ec26c2f,packup,2,2625,2521,0,0,0,False
8a60ab345c1cbc0511318cf03172cf36,packup,2,19,54,0,0,0,False
8a62e9cef77d49c6796f995ca4a3cd8d,packup,3,825,3345,2338,0,0,False
8a69bc2893bcd782a9c4228d444701e9,set-cover-sc,3,7350,7627,7189,0,0,False
8a6c7fc227b12d99531f6417e5c5abaa,set-cover,5,10523,10424,9675,9725,10384,False
8a7149486b02f304d34c6aca9a1ca785,packup,3,1433,3034,1071,0,0,False
8a7affc7cf4b5f9a6509cb3ec6090fc8,packup,3,827,3489,2417,0,0,False
8a7f77e8fdbfe34c02b7000f664d5e6f,set-cover,5,5557,4869,5392,5083,4928,False
8a8459c6c5953d088fa7b4d46ee80a05,packup,2,103,207,0,0,0,False
8a920ab5f86c7a93a9ddc420c12ad3ac,set-cover-ep,4,5214,4915,5224,5153,0,True
8a9b5d2c372c0145f91a3eb434faa0d8,packup,3,3424,1739,2122,0,0,False
8aa1bb54fa2fec19d7d931a717cfc1e4,ftp,2,230299,4177709,0,0,0,False
8aae38782130bef840f77f09e20ad109,packup,2,1206,822,0,0,0,False
8abbf4e7b9c9d97702cc64d47e40834a,packup,4,4421,819,5371,3904,0,False
8ac20ac35dcff98daa2ee92b41f7d1f2,set-cover-ep,2,5214,4915,0,0,0,False
8ac50965f48ca7413054bab985507999,set-cover-ep,2,10037,9537,0,0,0,False
8ac50a757f418883f81e257950227742,packup,2,0,81,0,0,0,False
8ae72e3f3f1532cfbfbaf5e4de86fbc5,packup,4,1443,1423,3015,1065,0,False
8b125183bd33757b1beb84c4191afa83,set-cover,5,7837,7165,7364,7747,7370,False
8b1e92e6e26f8b5e8dd035d43cfb6fb2,set-cover-sc,3,7837,7165,7364,0,0,False
8b28d937dffcef492446a97c64b4a828,packup,3,1431,1401,1061,0,0,False
8b2fcaa18b749bc62e5e3d7b03352be1,packup,2,234,171,0,0,0,False
8b327e8bcffe42ef2e104e79dff854d4,packup,3,877,5308,3558,0,0,False
8b32d5c40acb3b8eefcdb9981b9d7ddc,set-cover-sc,4,7845,7508,7841,6702,0,True
8b3ef6486fb41a0f34190a5f866b87e0,packup,2,2332,873,0,0,0,False
8b4978adbcf2810aba8caca9dede9ff4,packup,4,2675,4695,3190,3072,0,False
8b4d9404821c66ed9740c451bbcb5718,set-cover-ep,3,4702,5335,4940,0,0,True
8b4f17f85adf29ace1b44e7325ea3b7b,packup,2,5118,3598,0,0,0,False
8b5e5440a8532a32531b9be28b82d69e,packup,4,4371,872,5321,3753,0,False
8b6192d277ce2712fc31bbec510a33d6,set-cover-ep,5,8009,7558,7866,7189,7174,False
8b6248d18bc1d2f1e238785dae49b481,set-cover,3,7350,7627,7189,0,0,False
8b725a4a50cae612e368a27a864deafc,packup,2,5332,3636,0,0,0,False
8b7387205c828d6f154313ae6bb77f70,packup,3,0,1212,824,0,0,False
8b78e2cb03c32a4fe7ad0911cda39bfb,packup,2,853,3343,0,0,0,False
8b7f39290381eaad8c3d60c90ce45c30,packup,5,4437,825,5387,3867,3707,True
8b8127778f591de6f0af7ce4f86721cf,packup,3,1483,885,1734,0,0,False
8b8a028b9ccf612eb194c9e7fead5be5,set-cover-sc,4,7837,7165,7364,7747,0,False
8ba7858750ee738546cef3447fd17161,packup,3,850,2459,1752,0,0,False
8bac01ec86499e9c80b7ec21d8a9fbf2,ftp,2,997163,13743720,0,0,0,False
8bcd59c4cd1c599fb72139f7e792bf82,set-cover-sc,3,10523,10424,9675,0,0,False
8bcdd1607f4b7deabfe9ea89deaccebf,packup,4,2937,850,2245,2674,0,False
8bde0356591c8322d36c98b330b39bcf,packup,2,1527,874,0,0,0,False
8be9bec857aebdd6448e19b54fc2043b,set-cover-sc,4,10037,9537,10011,10012,0,False
8bf282c2d7e54c242e09fdf06021ff23,set-cover-ep,2,5557,4869,0,0,0,False
8bf2ac3d1ecd628850f630a8c501e38a,packup,3,3228,1432,1938,0,0,False
8c01bad3d92be69b71a5173e34b5bdc0,packup,4,1513,876,2463,1752,0,False
8c07e6bab915f99c3e41bbf0c7645257,packup,4,2790,562,1760,2126,0,False
8c098f572e6796ef481f5d115df9eb39,packup,3,151,1461,294,0,0,False
8c1fc1f6a10d9e4596539c24124b7403,ftp,2,419796,5520729,0,0,0,False
8c25d7942305c0dce90e6627dfa5334c,packup,3,3175,2542,2516,0,0,False
8c37cf2836ff0a5f14531b977bf30e7e,set-cover-ep,3,4702,5335,4940,0,0,False
8c3967d9ec23419e6380770148b464f6,packup,2,5075,3561,0,0,0,False
8c3df210ceed6ade734a55cadafc2f60,packup,3,2331,868,2292,0,0,False
8c3eeb3506742fbd8b6e630fe80bde95,ftp,2,13065,232435,0,0,0,False
8c521122dcc0e2f5f794d9a5e4ee14c7,set-cover-sc,3,10037,9537,10011,0,0,False
8c5df7eb12e95bd7435d3c836f5f47d4,packup,3,806,3870,3708,0,0,False
8c6702a107ae90badfc98ca14574d8f6,packup,3,4155,5105,3579,0,0,False
8c6869a91d1021fb98c25855c1e50f7a,set-cover,5,10037,9537,10011,10012,9942,False
8c8a0d5794317038cb4c839f4230d606,packup,4,1811,2738,3177,3083,0,False
8c8ee758df7bac156f85647ebbdd2e54,packup,3,5487,3869,3721,0,0,False
8ca4c57d4b045ebdf0d334327d55701d,packup,2,153,1438,0,0,0,False
8cb56099317a9e69041401e0f9919b08,packup,2,853,2186,0,0,0,False
8cbc7d1f06f0ebcf330c443b645868ab,packup,2,450,284,0,0,0,False
8cc6ab90717a771e442227e62d08158e,ftp,2,141535,2529990,0,0,0,False
8ccd3cee4fa179a4608cb0fa0fc3b3ea,packup,3,2260,904,3210,0,0,False
8cd4a90aba58024bc17f9377cecf5560,packup,4,2283,1431,2275,2562,0,False
8d068a6e6f6870ab5fcac1b0f74ddee6,packup,3,0,3030,1572,0,0,False
8d1c16d87ea0278d93cff34efc3d7815,ftp,2,312921,5812810,0,0,0,False
8d1e80c98d8fb13defd2b89a06ca7695,mlic,2,1820,1000,0,0,0,False
8d2aab7e2f9fbe2404c8aeb692b615e0,packup,2,276,366,0,0,0,False
8d2b33ea534adeaae5e060f69b8361c9,packup,4,4265,901,5215,3503,0,False
8d354871959784d2632aa15347a60c71,packup,2,832,1751,0,0,0,False
8d473df40dc0f38737b7d708f21ba843,packup,4,1869,2678,4761,3187,0,False
8d492810c761fb8d92622fc34c6694ea,packup,2,1811,462,0,0,0,False
8d49b9b0807ded08e32ce723b169fcc9,packup,4,838,5501,3923,3757,0,False
8d523cb4f5caa0e01795b43ac9963c3f,set-cover,5,10132,9985,9996,10034,9417,False
8d523fae1820baf2b20bfa4bda74c272,packup,2,2002,2952,0,0,0,False
8d57289e944658154de722f29821816e,set-cover-ep,3,5130,5393,5044,0,0,False
8d5c57b87a77f86c2ea0ed017a14345c,packup,2,879,1849,0,0,0,False
8d5efc43162b7dcd7d0b71207bd074ee,packup,3,576,555,1212,0,0,False
8d6bd999200a4e4a7c9062c7ef316b9a,packup,2,3921,2074,0,0,0,False
8d703ec3693397672bc116c7ec28f2ef,set-cover-ep,4,10129,10377,9390,10900,0,False
8d76ebf290f934fa9b27526704a1ea71,packup,2,1386,2336,0,0,0,False
8d7ae140c68d41084350aaa8034792cd,packup,4,1705,2655,1112,1696,0,False
8d7bc6d72e5b86362e2201d5686548ed,packup,2,254,84,0,0,0,False
8d82a507313cdd8f818e39b1cb9709aa,packup,2,164,1736,0,0,0,False
8d846b29d1733481381be664b832acfe,mlic,2,252,100,0,0,0,False
8d923fcf2886b64fdbf5accf91c49c13,packup,2,888,1900,0,0,0,False
8d95de4fd13f3f7e5d6636f36c37d852,set-cover-sc,2,10116,10246,0,0,0,False
8d964b8de1a88a46f8fcdae724392664,packup,3,2379,819,3329,0,0,False
8d97796ff8ba45e05857b80565e501ea,packup,3,3424,1739,2122,0,0,False
8da32609201eb09e176b20e97f904c0a,ftp,2,8173,105920,0,0,0,False
8dc4b8e37bda55212747eb44757def70,set-cover,4,5214,4915,5224,5153,0,False
8dc4fd092dbc1ba0debd221213a5d966,packup,3,1499,855,2449,0,0,False
8dc6dd7d45245559b4bd86d349b6121e,ftp,2,525860,8720820,0,0,0,False
8dd59bd64b2dd43dc5a757477c7443fe,packup,3,825,3867,3707,0,0,False
8dd85d217ba9c1d89226fb6e7321bb34,packup,3,855,2452,1750,0,0,False
8ddd820d7df510a506c5ab946a8ee6bb,packup,2,3365,1667,0,0,0,False
8deac29ea6e57965a2408142ff290564,packup,3,3253,2565,2614,0,0,False
8deea2035d55e8a18a2790e57e361a66,packup,3,1574,1545,779,0,0,False
8df360c5d37252770397c2ca86a8ec35,packup,3,2263,3213,2198,0,0,False
8e061150ab8725c943a95c45f79532b3,packup,4,2343,811,3293,2294,0,False
8e0e13474e1b04d6358fcf405b2898ef,packup,3,1070,2710,3962,0,0,False
8e0f79a672addebe28c266db09cdf75a,set-cover-ep,3,10523,10424,9675,0,0,True
8e10e148e4fe6331bea77a368dde0a52,packup,3,576,536,830,0,0,False
8e1bc762b8b987a12b8645cace78407e,set-cover,4,10132,9985,9996,10034,0,False
8e1d0cca7700a9a7e19d4f485557e7c8,packup,2,367,319,0,0,0,False
8e1dbe2dd20d5dab859af37f570f2188,packup,2,373,431,0,0,0,False
8e3a617ce3509b8f3f7702edf5aa97ee,set-cover-sc,4,5557,4869,5392,5083,0,False
8e3bdee56634486499c52206d4338a97,packup,1,798,0,0,0,0,False
8e4c4d73aadca8001160f0e76a74d615,packup,2,849,461,0,0,0,False
8e4c58416cc0479df38a1b63c4c2d7d7,packup,3,395,1884,653,0,0,True
8e54b580cc2da342519610af84ee7d50,set-cover-ep,3,10132,9985,9996,0,0,False
8e5815ce6488a1cfcdaaa07e0da818fe,packup,3,576,566,831,0,0,False
8e5d6d357def12af51d3cea4ce8842e7,packup,4,2281,902,3231,2228,0,False
8e67d518df35655ff6ca312cac04f6ab,set-cover-sc,2,6491,6519,0,0,0,False
8e6ba0a68763428e891db168a6b26d44,packup,2,5171,3668,0,0,0,False
8e733130657a0f16bdc36152a7520600,packup,3,837,3287,2292,0,0,False
8e7c957376ff8551d283a4c092e9ea96,set-cover,5,10426,10475,10462,10115,10504,False
8e8231acfa9b010c596afbdfc01ea036,ftp,2,151219,2209543,0,0,0,False
8e92f3f3601e0a8ce4a22e6bf6d465cc,packup,2,802,3368,0,0,0,False
8eba45f7f173da16ac796ada2212d756,packup,3,576,561,1212,0,0,False
8ec18c36bb603d76c45871e1d2ca208e,packup,3,855,3868,2193,0,0,False
8ed2988b5e46efe47468d734e86dd7fc,packup,3,3926,2300,2708,0,0,False
8ef0eb6a57a14ab5e94d362e18309131,packup,5,4455,853,5405,3894,3714,False
8f0ba5b55355eb310a8b3c8cd410e163,packup,4,4415,837,5365,3805,0,False
8f0e2886b7abf537a04fa1999caad5d0,set-cover-ep,2,5048,5084,0,0,0,True
8f1ae56d47dfbfd6933d42a0f632c50a,packup,2,1059,2728,0,0,0,False
8f1cb199a79d048e3ef7b94f8cd54e37,packup,2,1365,2315,0,0,0,False
8f494decafaaf0e9e99924cbb6f14663,packup,3,2787,3737,2107,0,0,False
